pfID,consolidated_label,original_text,start_time,end_time,duration_ms,padded,probability
HUN_WORD_16998,Word,a,3154.38,3154.48,300,True,0.999
HUN_WORD_16999,Word,berfú,3154.48,3154.84,560,True,0.616
HUN_WORD_17000,Word,cipőnek,3154.84,3155.28,640,True,0.7825
HUN_WORD_17001,Word,az,3155.28,3155.48,400,True,1.0
HUN_WORD_17002,Word,a,3155.48,3155.6,320,True,1.0
HUN_WORD_17003,Word,lényege,3155.6,3156.04,640,True,0.9921
HUN_WORD_17004,Word,hogy,3156.1,3156.28,380,True,0.9995
HUN_WORD_17005,Word,ilyen,3156.28,3156.6,520,True,0.9982
HUN_WORD_17006,Word,nagyon,3156.6,3156.84,440,True,0.9966
HUN_WORD_17007,Word,olyan,3158.32,3158.8,680,True,0.9888
HUN_WORD_17008,Word,a,3158.8,3158.9,300,True,0.9995
HUN_WORD_17009,Word,talpa,3158.9,3159.32,620,True,0.9954
HUN_WORD_17010,Word,hogy,3159.4,3159.6,400,True,1.0
HUN_WORD_17011,Word,ha,3159.6,3160.02,620,True,0.5029
HUN_WORD_17012,Word,rálépsz,3160.02,3160.52,700,True,0.9877
HUN_WORD_17013,Word,valamire,3160.52,3160.92,600,True,0.9982
HUN_WORD_17014,Word,akkor,3161.0,3161.18,380,True,0.9995
HUN_WORD_17015,Word,azt,3161.18,3161.4,420,True,0.9966
HUN_WORD_17016,Word,átviszi,3161.4,3162.0,800,True,0.985
HUN_WORD_17017,Word,az,3162.0,3162.24,440,True,0.999
HUN_WORD_17018,Word,érzetet,3162.24,3162.98,940,True,0.9988
HUN_WORD_17019,Word,tehát,3163.14,3163.62,680,True,0.9982
HUN_WORD_17020,Word,ilyen,3163.62,3163.8,380,True,0.9985
HUN_WORD_17021,Word,vég,3163.8,3164.0,400,True,0.873
HUN_WORD_17022,Word,nem,3164.0,3164.24,440,True,0.1143
HUN_WORD_17023,Word,vékony,3164.24,3164.82,780,True,0.9964
HUN_WORD_17024,Word,talpa,3164.82,3165.22,600,True,0.9929
HUN_WORD_17025,Word,van,3165.22,3165.36,340,True,0.9995
HUN_WORD_17026,Word,neki,3165.36,3165.68,520,True,0.9993
HUN_WORD_17027,Word,csak,3165.72,3165.84,320,True,0.9971
HUN_WORD_17028,Word,ilyen,3165.84,3166.36,720,True,0.9985
HUN_WORD_17029,Word,ilyen,3166.36,3168.08,1920,True,0.8931
HUN_WORD_17030,Word,valahogy,3169.5,3170.14,840,True,0.8638
HUN_WORD_17031,Word,az,3170.14,3170.44,500,True,0.9971
HUN_WORD_17032,Word,érzetet,3170.44,3171.36,1120,True,0.9991
HUN_WORD_17033,Word,átviszi,3171.36,3171.88,720,True,0.9956
HUN_WORD_17034,Word,a,3171.88,3171.98,300,True,1.0
HUN_WORD_17035,Word,lábodra,3171.98,3172.58,800,True,0.859
HUN_WORD_17036,Word,minthogyha,3172.6,3173.18,780,True,0.8132
HUN_WORD_17037,Word,mezitláb,3173.18,3173.7,720,True,0.847
HUN_WORD_17038,Word,járnál,3173.7,3174.08,580,True,0.9965
HUN_WORD_17039,Word,amitől,3174.16,3174.48,520,True,0.9993
HUN_WORD_17040,Word,egészséges,3174.48,3175.06,780,True,0.9183
HUN_WORD_17041,Word,ebben,3175.06,3175.46,600,True,0.9964
HUN_WORD_17042,Word,meg,3175.52,3175.86,540,True,0.999
HUN_WORD_17043,Word,jobban,3175.86,3176.94,1280,True,0.9675
HUN_WORD_17044,Word,tudsz,3176.94,3177.38,640,True,0.9915
HUN_WORD_17045,Word,mit,3177.4,3177.82,620,True,0.6055
HUN_WORD_17046,Word,tudom,3177.82,3178.16,540,True,1.0
HUN_WORD_17047,Word,én,3178.16,3178.3,340,True,0.9956
HUN_WORD_17048,Word,jobban,3178.36,3178.66,500,True,0.998
HUN_WORD_17049,Word,érzed,3178.66,3179.02,560,True,0.9989
HUN_WORD_17050,Word,a,3179.02,3179.18,360,True,0.999
HUN_WORD_17051,Word,területet,3179.18,3179.92,940,True,1.0
HUN_WORD_17052,Word,meg,3179.92,3180.08,360,True,0.998
HUN_WORD_17053,Word,mindent,3180.08,3180.46,580,True,0.999
HUN_WORD_17054,Word,és,3180.54,3181.08,740,True,1.0
HUN_WORD_17055,Word,akkor,3181.08,3181.32,440,True,1.0
HUN_WORD_17056,Word,ez,3181.32,3181.78,660,True,0.9995
HUN_WORD_17057,Word,jó,3181.78,3182.28,700,True,0.9634
HUN_WORD_17058,Word,neki,3182.28,3182.74,660,True,1.0
HUN_WORD_17059,Word,állítólag,3182.76,3183.42,860,True,0.9987
HUN_WORD_17060,Word,nem,3184.48,3184.8,520,True,0.9971
HUN_WORD_17061,Word,tudom,3184.8,3185.1,500,True,0.9985
HUN_WORD_17062,Word,én,3185.1,3185.22,320,True,0.9858
HUN_WORD_17063,Word,dehogy,3238.54,3238.84,500,True,0.9529
HUN_WORD_17064,Word,nem,3238.84,3238.98,340,True,0.9634
HUN_WORD_17065,Word,minden,3239.02,3239.52,700,True,0.9827
HUN_WORD_17066,Word,nap,3239.52,3239.74,420,True,0.9951
HUN_WORD_17067,Word,elviszem,3239.74,3240.52,980,True,0.9956
HUN_WORD_17068,Word,iskolába,3240.52,3241.06,740,True,0.9994
HUN_WORD_17069,Word,és,3241.14,3241.2,260,True,0.999
HUN_WORD_17070,Word,hazafelé,3241.2,3241.72,720,True,0.9944
HUN_WORD_17071,Word,gyalog,3241.72,3242.04,520,True,0.9448
HUN_WORD_17072,Word,jön,3242.04,3242.22,380,True,0.8579
HUN_WORD_17073,Word,mint,3242.24,3242.38,340,True,0.9956
HUN_WORD_17074,Word,az,3242.38,3242.52,340,True,1.0
HUN_WORD_17075,Word,állatok,3242.52,3243.06,740,True,0.9991
HUN_WORD_17076,Word,mind,3243.1,3243.3,400,True,0.9917
HUN_WORD_17077,Word,a,3243.3,3243.44,340,True,0.5332
HUN_WORD_17078,Word,öt,3243.44,3243.92,680,True,0.749
HUN_WORD_17079,Word,percet,3244.52,3244.92,600,True,0.9609
HUN_WORD_17080,Word,legyalogolja,3244.92,3245.52,800,True,0.9635
HUN_WORD_17081,Word,remélhetőleg,3267.7,3268.26,760,True,0.8506
HUN_WORD_17082,Word,kutyafekáliába,3268.26,3269.26,1200,True,0.9167
HUN_WORD_17083,Word,lépést,3269.26,3269.8,740,True,0.9714
HUN_WORD_17084,Word,azt,3269.8,3269.98,380,True,0.2898
HUN_WORD_17085,Word,nem,3269.98,3270.2,420,True,0.9961
HUN_WORD_17086,Word,annyira,3270.2,3270.64,640,True,1.0
HUN_WORD_17087,Word,kaniszmergával,3299.04,3299.84,1000,True,0.8746
HUN_WORD_17088,Word,igen,3300.02,3300.62,800,True,0.9888
HUN_WORD_17089,Word,reméljük,3305.47,3306.27,1000,True,0.9988
HUN_WORD_17090,Word,hogy,3306.27,3306.47,400,True,0.9995
HUN_WORD_17091,Word,legalább,3306.47,3307.35,1080,True,1.0
HUN_WORD_17092,Word,magas,3307.35,3307.67,520,True,0.9995
HUN_WORD_17093,Word,nyomású,3307.67,3308.13,660,True,0.9171
HUN_WORD_17094,Word,vonzsóval,3308.13,3308.61,680,True,0.8884
HUN_WORD_17095,Word,tisztítható,3308.61,3309.43,1020,True,0.9958
HUN_WORD_17096,Word,vagy,3309.45,3309.59,340,True,0.9995
HUN_WORD_17097,Word,valami,3309.59,3309.99,600,True,1.0
HUN_WORD_17098,Word,hasonló,3309.99,3310.53,740,True,0.9988
HUN_WORD_17099,Word,igen,3335.85,3336.25,600,True,0.999
HUN_WORD_17100,Word,ezt,3336.27,3336.45,380,True,0.9998
HUN_WORD_17101,Word,láttam,3336.45,3337.05,800,True,0.9998
HUN_WORD_17102,Word,igen,3338.37,3338.77,600,True,0.9858
HUN_WORD_17103,Word,ezt,3338.79,3338.97,380,True,1.0
HUN_WORD_17104,Word,láttam,3338.97,3339.51,740,True,0.9995
HUN_WORD_17105,Word,ez,3339.51,3339.79,480,True,0.8379
HUN_WORD_17106,Word,a,3339.79,3341.25,1660,True,0.9893
HUN_WORD_17107,Word,borat,3342.17,3342.97,1000,True,0.9758
HUN_WORD_17108,Word,által,3342.97,3343.39,620,True,0.8895
HUN_WORD_17109,Word,boratfürdőruha,3343.39,3344.85,1660,True,0.9197
HUN_WORD_17110,Word,által,3344.85,3345.25,600,True,0.8129
HUN_WORD_17111,Word,ihletett,3345.25,3346.01,960,True,0.9782
HUN_WORD_17112,Word,telefon,3346.01,3346.45,640,True,0.3796
HUN_WORD_17113,Word,tartó,3346.45,3347.03,780,True,0.9966
HUN_WORD_17114,Word,ez,3347.09,3347.17,280,True,0.9961
HUN_WORD_17115,Word,egy,3347.17,3347.55,580,True,0.999
HUN_WORD_17116,Word,nagyon,3347.55,3347.91,560,True,1.0
HUN_WORD_17117,Word,jó,3347.91,3348.19,480,True,1.0
HUN_WORD_17118,Word,dolog,3349.07,3349.87,1000,True,0.9165
HUN_WORD_17119,Word,a,3355.01,3355.05,240,True,0.5874
HUN_WORD_17120,Word,így,3357.58,3357.68,300,True,0.988
HUN_WORD_17121,Word,a,3357.68,3357.86,380,True,0.7109
HUN_WORD_17122,Word,testen,3358.84,3359.4,760,True,0.4916
HUN_WORD_17123,Word,átvethető,3359.4,3359.96,760,True,0.8684
HUN_WORD_17124,Word,én,3361.02,3361.24,420,True,0.5269
HUN_WORD_17125,Word,nem,3361.24,3361.68,640,True,0.999
HUN_WORD_17126,Word,tudom,3361.68,3362.4,920,True,0.9983
HUN_WORD_17127,Word,még,3364.58,3365.14,760,True,0.999
HUN_WORD_17128,Word,még,3365.2,3365.42,420,True,0.9863
HUN_WORD_17129,Word,attól,3365.42,3365.88,660,True,0.998
HUN_WORD_17130,Word,is,3365.88,3366.0,320,True,0.999
HUN_WORD_17131,Word,nevetségesebb,3366.0,3366.78,980,True,0.9963
HUN_WORD_17132,Word,tehát,3366.82,3367.0,380,True,0.9958
HUN_WORD_17133,Word,ha,3367.0,3367.1,300,True,0.9624
HUN_WORD_17134,Word,lehetne,3367.1,3367.54,640,True,0.9993
HUN_WORD_17135,Word,de,3367.7,3368.16,660,True,0.9995
HUN_WORD_17136,Word,azt,3368.16,3368.52,560,True,0.9263
HUN_WORD_17137,Word,tudod,3368.52,3368.88,560,True,1.0
HUN_WORD_17138,Word,hogy,3368.88,3369.06,380,True,0.9995
HUN_WORD_17139,Word,az,3369.06,3369.18,320,True,0.9927
HUN_WORD_17140,Word,iphone,3369.18,3369.82,840,True,0.981
HUN_WORD_17141,Word,air,3369.82,3370.3,680,True,0.7769
HUN_WORD_17142,Word,-hez,3370.3,3370.52,420,True,0.916
HUN_WORD_17143,Word,van,3370.52,3370.72,400,True,0.9995
HUN_WORD_17144,Word,egy,3370.72,3370.92,400,True,1.0
HUN_WORD_17145,Word,ilyen,3370.92,3371.24,520,True,0.9993
HUN_WORD_17146,Word,plusz,3371.24,3371.74,700,True,0.7375
HUN_WORD_17147,Word,kiegészítő,3371.74,3372.62,1080,True,0.994
HUN_WORD_17148,Word,amivel,3372.76,3373.1,540,True,0.9998
HUN_WORD_17149,Word,amivel,3373.1,3374.14,1240,True,0.7786
HUN_WORD_17150,Word,így,3374.14,3374.36,420,True,0.9995
HUN_WORD_17151,Word,magadhoz,3374.36,3374.86,700,True,0.9922
HUN_WORD_17152,Word,tudod,3374.86,3375.14,480,True,0.9973
HUN_WORD_17153,Word,kötözni,3375.14,3375.78,840,True,0.9956
HUN_WORD_17154,Word,azt,3375.82,3376.08,460,True,0.9995
HUN_WORD_17155,Word,is,3376.08,3376.36,480,True,1.0
HUN_WORD_17156,Word,így,3397.02,3397.58,760,True,0.96
HUN_WORD_17157,Word,a,3397.58,3397.7,320,True,1.0
HUN_WORD_17158,Word,testen,3397.7,3398.48,980,True,0.9998
HUN_WORD_17159,Word,átvethető,3398.48,3399.24,960,True,0.9991
HUN_WORD_17160,Word,szegény,3409.85,3410.13,480,True,0.968
HUN_WORD_17161,Word,nyugodj,3410.13,3410.53,600,True,0.7921
HUN_WORD_17162,Word,a,3410.61,3410.95,540,True,0.8398
HUN_WORD_17163,Word,nagyanyám,3410.95,3411.41,660,True,0.968
HUN_WORD_17164,Word,megkötötte,3411.41,3412.07,860,True,0.9974
HUN_WORD_17165,Word,volna,3412.07,3412.29,420,True,0.999
HUN_WORD_17166,Word,egy,3412.29,3412.47,380,True,0.998
HUN_WORD_17167,Word,óra,3412.47,3412.79,520,True,0.9954
HUN_WORD_17168,Word,alatt,3412.79,3413.11,520,True,1.0
HUN_WORD_17169,Word,mert,3413.13,3413.47,540,True,0.9988
HUN_WORD_17170,Word,ő,3413.47,3414.41,1140,True,0.9302
HUN_WORD_17171,Word,olyan,3414.41,3414.65,440,True,0.998
HUN_WORD_17172,Word,volt,3414.65,3414.85,400,True,1.0
HUN_WORD_17173,Word,hogy,3414.97,3415.09,320,True,0.998
HUN_WORD_17174,Word,tudod,3415.09,3415.45,560,True,0.9978
HUN_WORD_17175,Word,mint,3415.47,3415.65,380,True,0.9927
HUN_WORD_17176,Word,a,3415.65,3415.81,360,True,0.5757
HUN_WORD_17177,Word,a,3415.81,3416.85,1240,True,0.0351
HUN_WORD_17178,Word,ahogy,3416.89,3417.15,460,True,0.8208
HUN_WORD_17179,Word,a,3417.15,3417.29,340,True,0.9995
HUN_WORD_17180,Word,viccbe,3417.29,3417.55,460,True,0.8758
HUN_WORD_17181,Word,is,3417.55,3417.71,360,True,0.9961
HUN_WORD_17182,Word,is,3417.71,3417.73,220,True,0.7153
HUN_WORD_17183,Word,tartják,3417.73,3418.17,640,True,0.9979
HUN_WORD_17184,Word,hogy,3418.17,3418.29,320,True,0.9995
HUN_WORD_17185,Word,cukros,3418.29,3418.59,500,True,0.998
HUN_WORD_17186,Word,és,3418.59,3418.79,400,True,0.9546
HUN_WORD_17187,Word,jó,3418.79,3418.93,340,True,0.1411
HUN_WORD_17188,Word,és,3419.01,3419.59,780,True,0.9492
HUN_WORD_17189,Word,szobahőmérsékleten,3419.59,3420.75,1360,True,0.8223
HUN_WORD_17190,Word,köt,3420.75,3420.97,420,True,0.9878
HUN_WORD_17191,Word,az,3421.49,3421.77,480,True,0.9932
HUN_WORD_17192,Word,nagyanyámra,3421.77,3423.09,1520,True,0.6564
HUN_WORD_17193,Word,pont,3423.09,3423.27,380,True,0.9922
HUN_WORD_17194,Word,illett,3423.27,3423.97,900,True,0.907
HUN_WORD_17195,Word,de,3424.13,3424.35,420,True,0.9956
HUN_WORD_17196,Word,de,3445.39,3445.95,760,True,0.4673
HUN_WORD_17197,Word,látod,3445.95,3446.51,760,True,0.9974
HUN_WORD_17198,Word,a,3446.61,3446.77,360,True,0.9336
HUN_WORD_17199,Word,ridicülre,3446.77,3447.49,920,True,0.6037
HUN_WORD_17200,Word,is,3447.49,3447.63,340,True,0.9995
HUN_WORD_17201,Word,rá,3447.63,3447.91,480,True,0.9807
HUN_WORD_17202,Word,tudod,3447.91,3448.25,540,True,1.0
HUN_WORD_17203,Word,rakni,3448.25,3448.61,560,True,0.9998
HUN_WORD_17204,Word,tehát,3448.71,3448.95,440,True,0.9968
HUN_WORD_17205,Word,nem,3448.95,3449.27,520,True,0.9985
HUN_WORD_17206,Word,nem,3449.35,3449.73,580,True,0.9634
HUN_WORD_17207,Word,kakival,3450.71,3451.27,760,True,0.9894
HUN_WORD_17208,Word,gurigáznak,3451.27,3451.83,760,True,0.9775
HUN_WORD_17209,Word,tehát,3451.99,3452.27,480,True,0.9854
HUN_WORD_17210,Word,rá,3452.27,3453.33,1260,True,0.9949
HUN_WORD_17211,Word,tudod,3453.33,3453.63,500,True,0.9998
HUN_WORD_17212,Word,hurkolni,3453.63,3454.19,760,True,0.8877
HUN_WORD_17213,Word,valahova,3454.19,3454.77,780,True,0.9977
HUN_WORD_17214,Word,és,3454.87,3455.13,460,True,0.999
HUN_WORD_17215,Word,akkor,3455.13,3455.43,500,True,0.9995
HUN_WORD_17216,Word,vagy,3456.5,3457.06,760,True,0.9995
HUN_WORD_17217,Word,vagy,3457.1,3457.52,620,True,0.8105
HUN_WORD_17218,Word,nem,3457.52,3458.36,1040,True,0.9995
HUN_WORD_17219,Word,tudom,3458.36,3458.8,640,True,0.998
HUN_WORD_17220,Word,tehát,3458.82,3459.0,380,True,0.9983
HUN_WORD_17221,Word,ez,3459.0,3459.2,400,True,0.9966
HUN_WORD_17222,Word,egy,3459.2,3459.96,960,True,0.9844
HUN_WORD_17223,Word,nagyon,3459.96,3460.4,640,True,0.8926
HUN_WORD_17224,Word,jó,3460.4,3460.66,460,True,0.998
HUN_WORD_17225,Word,tudod,3460.84,3461.26,620,True,0.9995
HUN_WORD_17226,Word,ez,3461.26,3461.4,340,True,0.9478
HUN_WORD_17227,Word,a,3461.4,3461.56,360,True,0.998
HUN_WORD_17228,Word,volt,3461.58,3461.98,600,True,0.9995
HUN_WORD_17229,Word,ez,3461.98,3462.26,480,True,1.0
HUN_WORD_17230,Word,a,3462.26,3462.54,480,True,0.9995
HUN_WORD_17231,Word,ilyen,3464.36,3464.92,760,True,0.9616
HUN_WORD_17232,Word,mese,3464.92,3465.26,540,True,0.9849
HUN_WORD_17233,Word,régen,3465.26,3465.76,700,True,0.7825
HUN_WORD_17234,Word,ilyen,3465.8,3466.18,580,True,0.998
HUN_WORD_17235,Word,mesekönyv,3466.18,3466.84,860,True,0.8265
HUN_WORD_17236,Word,amiben,3467.1,3467.22,320,True,0.9795
HUN_WORD_17237,Word,volt,3467.22,3467.58,560,True,0.9971
HUN_WORD_17238,Word,a,3467.58,3467.84,460,True,0.9873
HUN_WORD_17239,Word,a,3468.28,3468.56,480,True,0.0822
HUN_WORD_17240,Word,sűn,3468.56,3469.48,1120,True,0.7723
HUN_WORD_17241,Word,akit,3469.48,3469.7,420,True,0.999
HUN_WORD_17242,Word,meg,3469.7,3469.9,400,True,0.999
HUN_WORD_17243,Word,lehetett,3469.9,3470.26,560,True,0.9723
HUN_WORD_17244,Word,simogatni,3470.26,3470.9,840,True,0.9993
HUN_WORD_17245,Word,a,3470.9,3470.98,280,True,0.5356
HUN_WORD_17246,Word,más,3470.98,3471.12,340,True,0.9976
HUN_WORD_17247,Word,sűni,3471.12,3471.38,460,True,0.6313
HUN_WORD_17248,Word,néniről,3471.38,3471.92,740,True,0.9695
HUN_WORD_17249,Word,van,3471.92,3472.16,440,True,0.9995
HUN_WORD_17250,Word,szó,3472.16,3472.48,520,True,1.0
HUN_WORD_17251,Word,illetve,3473.04,3473.32,480,True,1.0
HUN_WORD_17252,Word,a,3473.32,3473.4,280,True,1.0
HUN_WORD_17253,Word,másik,3473.4,3473.84,640,True,1.0
HUN_WORD_17254,Word,sűn,3473.84,3474.16,520,True,0.9984
HUN_WORD_17255,Word,akinek,3474.16,3474.52,560,True,0.9993
HUN_WORD_17256,Word,volt,3474.52,3475.02,700,True,0.9995
HUN_WORD_17257,Word,egy,3475.02,3475.24,420,True,1.0
HUN_WORD_17258,Word,okocska,3475.24,3475.68,640,True,0.9868
HUN_WORD_17259,Word,botocskája,3475.68,3476.44,960,True,0.9638
HUN_WORD_17260,Word,amivel,3476.5,3476.72,420,True,0.9912
HUN_WORD_17261,Word,mindent,3476.72,3477.42,900,True,1.0
HUN_WORD_17262,Word,át,3477.42,3477.64,420,True,0.9883
HUN_WORD_17263,Word,lehetett,3477.64,3478.12,680,True,0.8792
HUN_WORD_17264,Word,ugrani,3478.12,3478.72,800,True,0.9966
HUN_WORD_17265,Word,meg,3478.76,3479.14,580,True,0.7935
HUN_WORD_17266,Word,lehet,3479.14,3480.54,1600,True,0.9661
HUN_WORD_17267,Word,igen,3482.14,3482.4,460,True,0.999
HUN_WORD_17268,Word,igen,3482.56,3482.86,500,True,0.9941
HUN_WORD_17269,Word,igen,3482.9,3483.18,480,True,0.9751
HUN_WORD_17270,Word,igen,3483.2,3483.4,400,True,0.5205
HUN_WORD_17271,Word,tehát,3483.48,3483.76,480,True,0.9946
HUN_WORD_17272,Word,ez,3483.76,3483.92,360,True,0.9976
HUN_WORD_17273,Word,egy,3483.92,3484.1,380,True,1.0
HUN_WORD_17274,Word,na,3484.16,3485.06,1100,True,0.9756
HUN_WORD_17275,Word,ez,3485.36,3485.42,260,True,0.999
HUN_WORD_17276,Word,egy,3485.42,3485.6,380,True,0.8848
HUN_WORD_17277,Word,ez,3485.68,3486.18,700,True,0.9683
HUN_WORD_17278,Word,is,3486.18,3486.36,380,True,0.999
HUN_WORD_17279,Word,mindenre,3486.36,3486.94,780,True,0.9357
HUN_WORD_17280,Word,is,3486.94,3487.14,400,True,0.999
HUN_WORD_17281,Word,jó,3487.14,3487.42,480,True,1.0
HUN_WORD_17282,Word,micsoda,3510.28,3510.84,760,True,0.7199
HUN_WORD_17283,Word,2099,3510.84,3511.4,760,True,0.5613
HUN_WORD_17284,Word,2099,3518.73,3519.29,760,True,0.4497
HUN_WORD_17285,Word,forint,3519.29,3519.85,760,True,0.9451
HUN_WORD_17286,Word,egy,3539.25,3539.33,280,True,0.7983
HUN_WORD_17287,Word,most,3544.84,3545.06,420,True,0.999
HUN_WORD_17288,Word,ő,3545.06,3545.34,480,True,0.9995
HUN_WORD_17289,Word,is,3545.34,3545.72,580,True,0.9214
HUN_WORD_17290,Word,eszé,3545.72,3546.18,660,True,0.6724
HUN_WORD_17291,Word,lenne,3546.18,3546.46,480,True,0.9312
HUN_WORD_17292,Word,elégedetten,3546.58,3547.26,880,True,0.9869
HUN_WORD_17293,Word,csattint,3547.26,3547.78,720,True,0.7292
HUN_WORD_17294,Word,elégedettene,3547.92,3548.0,280,True,0.1784
HUN_WORD_17295,Word,miért,3557.01,3557.67,860,True,0.8093
HUN_WORD_17296,Word,miért,3557.71,3558.37,860,True,0.8108
HUN_WORD_17297,Word,figyelj,3558.61,3559.39,980,True,0.9624
HUN_WORD_17298,Word,egy,3559.49,3559.83,540,True,0.6855
HUN_WORD_17299,Word,jó,3559.83,3560.65,1020,True,0.999
HUN_WORD_17300,Word,kiegészítő,3560.65,3561.47,1020,True,0.9967
HUN_WORD_17301,Word,mindig,3561.47,3561.87,600,True,0.9692
HUN_WORD_17302,Word,ezért,3561.93,3562.17,440,True,0.4869
HUN_WORD_17303,Word,megmondja,3562.17,3563.25,1280,True,0.9463
HUN_WORD_17304,Word,hogy,3563.27,3563.33,260,True,0.999
HUN_WORD_17305,Word,rosszul,3563.33,3563.65,520,True,0.9946
HUN_WORD_17306,Word,fogod,3563.65,3564.07,620,True,0.8098
HUN_WORD_17307,Word,ennyi,3564.86,3565.19,530,True,0.9414
HUN_WORD_17308,Word,játsszuk,3584.82,3585.48,860,True,0.5677
HUN_WORD_17309,Word,valami,3585.48,3585.76,480,True,0.9587
HUN_WORD_17310,Word,játékos,3585.76,3586.38,820,True,0.9988
HUN_WORD_17311,Word,témát,3586.38,3587.06,880,True,0.9993
HUN_WORD_17312,Word,mhm,3591.32,3591.9,780,True,0.0021
HUN_WORD_17313,Word,mhm,3608.11,3608.44,530,True,0.1362
HUN_WORD_17314,Word,mint,3608.92,3609.58,860,True,0.4294
HUN_WORD_17315,Word,mint,3609.8,3610.1,500,True,0.0346
HUN_WORD_17316,Word,nem,3628.54,3628.8,460,True,0.2627
HUN_WORD_17317,Word,nem,3628.9,3629.42,720,True,0.9556
HUN_WORD_17318,Word,esp,3631.2,3631.86,860,True,0.8479
HUN_WORD_17319,Word,-vel,3631.86,3631.98,320,True,0.9961
HUN_WORD_17320,Word,nem,3631.98,3632.2,420,True,0.9995
HUN_WORD_17321,Word,én,3632.4,3632.92,720,True,0.9954
HUN_WORD_17322,Word,stm,3632.92,3633.98,1260,True,0.9219
HUN_WORD_17323,Word,32,3635.36,3636.02,860,True,0.8965
HUN_WORD_17324,Word,-kkel,3636.02,3636.68,860,True,0.9845
HUN_WORD_17325,Word,dolgozunk,3636.68,3637.96,1480,True,0.9994
HUN_WORD_17326,Word,inkább,3637.96,3638.52,760,True,0.9085
HUN_WORD_17327,Word,számítógépeket,3670.2,3670.86,860,True,0.9965
HUN_WORD_17328,Word,igényelni,3670.86,3671.34,680,True,0.7323
HUN_WORD_17329,Word,de,3671.36,3672.04,880,True,0.0522
HUN_WORD_17330,Word,figyelj,3679.88,3680.58,900,True,0.9753
HUN_WORD_17331,Word,az,3681.16,3681.42,460,True,0.6567
HUN_WORD_17332,Word,az,3681.42,3681.68,460,True,0.3037
HUN_WORD_17333,Word,ez,3681.84,3682.58,940,True,0.3958
HUN_WORD_17334,Word,jó,3682.58,3682.88,500,True,0.9873
HUN_WORD_17335,Word,jó,3683.02,3683.2,380,True,0.9224
HUN_WORD_17336,Word,ez,3687.6,3687.76,360,True,0.8452
HUN_WORD_17337,Word,semmi,3687.76,3688.08,520,True,0.9897
HUN_WORD_17338,Word,gond,3688.08,3688.28,400,True,0.9958
HUN_WORD_17339,Word,végül,3689.64,3690.16,720,True,0.9945
HUN_WORD_17340,Word,is,3690.16,3690.34,380,True,0.625
HUN_WORD_17341,Word,87,3690.4,3691.12,920,True,0.2008
HUN_WORD_17342,Word,cent,3691.12,3693.18,2260,True,0.9688
HUN_WORD_17343,Word,látod,3693.38,3693.8,620,True,0.9951
HUN_WORD_17344,Word,tehát,3695.92,3696.44,720,True,0.9564
HUN_WORD_17345,Word,nem,3696.44,3696.56,320,True,0.9683
HUN_WORD_17346,Word,teljes,3696.56,3697.62,1260,True,0.9458
HUN_WORD_17347,Word,egy,3697.62,3698.18,760,True,0.7622
HUN_WORD_17348,Word,euró,3698.18,3699.0,1020,True,0.9827
HUN_WORD_17349,Word,egy,3700.62,3701.14,720,True,0.9976
HUN_WORD_17350,Word,ilyen,3701.14,3701.66,720,True,0.998
HUN_WORD_17351,Word,mhm,3701.82,3702.34,720,True,0.0163
HUN_WORD_17352,Word,de,3723.83,3724.35,720,True,0.6748
HUN_WORD_17353,Word,ez,3724.35,3724.61,460,True,0.979
HUN_WORD_17354,Word,csak,3724.61,3724.75,340,True,0.999
HUN_WORD_17355,Word,a,3724.75,3724.95,400,True,0.9985
HUN_WORD_17356,Word,szerver,3724.95,3725.57,820,True,0.9734
HUN_WORD_17357,Word,nem,3725.73,3726.21,680,True,0.998
HUN_WORD_17358,Word,tehát,3726.39,3726.89,700,True,0.9657
HUN_WORD_17359,Word,ő,3726.89,3727.17,480,True,0.9915
HUN_WORD_17360,Word,nem,3727.17,3727.41,440,True,0.9902
HUN_WORD_17361,Word,a,3727.41,3727.67,460,True,0.8682
HUN_WORD_17362,Word,tehát,3728.93,3729.45,720,True,0.9385
HUN_WORD_17363,Word,ő,3729.45,3729.71,460,True,0.9983
HUN_WORD_17364,Word,ahhoz,3729.71,3730.01,500,True,0.9989
HUN_WORD_17365,Word,csatlakozik,3730.01,3730.79,980,True,0.9993
HUN_WORD_17366,Word,tehát,3730.81,3730.95,340,True,0.9915
HUN_WORD_17367,Word,azért,3730.95,3731.19,440,True,0.9963
HUN_WORD_17368,Word,a,3731.19,3731.29,300,True,0.9902
HUN_WORD_17369,Word,szervernek,3731.29,3731.85,760,True,0.9985
HUN_WORD_17370,Word,nem,3731.85,3732.03,380,True,0.9985
HUN_WORD_17371,Word,kell,3732.03,3732.23,400,True,1.0
HUN_WORD_17372,Word,akkora,3732.23,3732.65,620,True,0.9616
HUN_WORD_17373,Word,óriási,3732.65,3733.37,920,True,0.998
HUN_WORD_17374,Word,teljesítmény,3734.21,3734.73,720,True,0.999
HUN_WORD_17375,Word,mint,3734.77,3734.93,360,True,0.9966
HUN_WORD_17376,Word,egy,3734.93,3735.13,400,True,0.9985
HUN_WORD_17377,Word,tehát,3735.13,3735.57,640,True,0.7319
HUN_WORD_17378,Word,ott,3735.57,3735.67,300,True,0.9878
HUN_WORD_17379,Word,nincs,3735.67,3736.01,540,True,0.9998
